chargedeviceid,name,latitude,longitude,town,chargedevicestatus,locationtype,datecreated,dateupdated,connectorcount
169582a799e5b6c46fdfd432379f60d8,PORTRUSH SERVICE STATION BUSHMILLS RD,55.201482,-6.645468,PORTRUSH,IN SERVICE,OTHER,2012-11-01T10:44:39Z,2021-07-06T08:38:08Z,2
64517d8435994992e682b3e4aa0a0661,BRUNSWICK PENNYBURN INDUSTRIAL ESTATE,55.01272,-7.322001,LONDONDERRY,IN SERVICE,RETAIL CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:53:47Z,2
105405695aa6c6e0e203fbf4df13a1d5,CARPARK CASTLE STREET BALLYCASTLE,55.200932,-6.253492,BALLYCASTLE,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:54:45Z,2
c0d8ec4888d56b0fabfe476c780e2cc4,MAIN STREET BUSHMILLS,55.204278,-6.522941,BUSHMILLS,IN SERVICE,PARK & RIDE SITE,2013-03-01T15:42:14Z,2021-07-06T08:55:09Z,2
ec0805f013b5bb2f8231160d0ac06b48,COLERAINE PARK AND RIDE COLERAINE,55.133625,-6.663814,COLERAINE,IN SERVICE,PARK & RIDE SITE,2013-03-01T15:42:14Z,2021-07-06T08:55:25Z,2
328e5d4c166bb340b314d457a208dc83,CARPARK WATERSIDE COLERAINE,55.132465,-6.676898,COLERAINE,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:56:08Z,2
c338d814c14c9d479eb5ec0b99d887f6,CAR PARK DUNLUCE AVENUE PORTRUSH,55.2049,-6.6502,PORTRUSH,OUT OF SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:57:44Z,2
4738a8f6fab937d899ae9631beab116f,CAR PARK LANSDOWNE CRESCENT PORTRUSH,55.21123,-6.656502,PORTRUSH,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:58:04Z,2
b0928f2d4ba7ea33b05024f21d937f48,TOWNHEAD STREET NORTH BALLYMONEY,55.071775,-6.519416,BALLYMONEY,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T08:58:25Z,2
c0d58683701171db454d0456f2508f90,TROLAN'S SUPERVALU BALLYMONEY,55.0709,-6.5013,BALLYMONEY,IN SERVICE,OTHER,2013-03-01T15:42:14Z,2021-07-06T09:04:43Z,2
281683d0650eb208fa2138978a675665,BENONE TOURIST COMPLEX 53 BENONE AVE B,55.163904,-6.871463,LIMAVADY,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T09:04:58Z,2
aa495e18c7e3a21a4e48923b92048a61,ROE VALLEY COUNTRY PARK HOTEL,55.0375,-6.9537,LIMAVADY,IN SERVICE,OTHER,2013-03-01T15:42:14Z,2021-07-06T09:05:14Z,2
bd33f02c4e28615b5af2d24703e066d5,MAIN ST LIMAVADY,55.052944,-6.951432,LONDONDERRY,IN SERVICE,PUBLIC CAR PARK,2013-03-01T15:42:14Z,2021-07-06T09:06:02Z,2
79286674060c5b8f6644bfff4ae069a2,CATHERINE ST LIMAVADY,55.049487,-6.953681,LIMAVADY,IN SERVICE,ON-STREET,2013-03-01T15:42:15Z,2021-07-06T09:09:31Z,2
2c7c8ec529d898f2a3ba4d0666b4468f,LOGANS OF CLOUGHMILLS,55.003057,-6.35956,BALLYMENA,IN SERVICE,RETAIL CAR PARK,2013-05-24T09:07:50Z,2021-07-09T11:39:48Z,2
1392a70e4978d9890a1a1d40a11edbe8,JOEY DUNLOP LEISURE CENTRE,55.063197,-6.495632,BALLYMONEY,IN SERVICE,LEISURE CENTRE,2013-05-24T09:07:50Z,2021-07-09T11:40:03Z,2
4de45900f9e0197c8fa42369e00e2734,CLYDE MUIRSHIEL REGIONAL PARK (2),55.841582,-4.626057,JOHNSTONE,IN SERVICE,PUBLIC ESTATE,2015-06-03T10:20:06Z,2016-10-18T08:32:45Z,2
957c6ed5834d097989ebaf90e4dc3679,CLYDE MUIRSHIEL REGIONAL PARK (3),55.832354,-4.697751,JOHNSTONE,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-14T14:47:26Z,2
3f6dccc7509059cc433c6da56407c959,4C DESIGN LIMITED GLASGOW (1),55.875192,-4.249105,GLASGOW,IN SERVICE,OTHER,2015-05-29T13:24:27Z,2016-03-07T14:54:17Z,1
15a489297bc333543df57db9123d6735,4C DESIGN LIMITED GLASGOW (2),55.875192,-4.249105,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:54:33Z,1
7397ef16ce9e23f29907f594908905c0,CHAPEL STREET CAR PARK ABERDEEN,57.145769,-2.111092,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:34:37Z,2
7a19195f6617149d2a4510671ea5e318,FREDERICK STREET ABERDEEN,57.150441,-2.09244,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:37:54Z,2
ef53953b95a923b6353d14eecc52097f,GALLOWGATE ABERDEEN (1),57.150666,-2.098204,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:34:52Z,3
5cf6e0afb3ace3ff9cc8e3a71dca37e3,GALLOWGATE ABERDEEN (2),57.150994,-2.098388,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:35:21Z,2
386c6b22e02eeb08bbab3df14165501a,KINGSWELLS PARK & RIDE,57.14977,-2.223608,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2019-08-10T13:33:32Z,2
4c57b32df445d8f64c4517de028ff957,MARISCHAL COLLEGE ABERDEEN (1),57.149761,-2.095642,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T13:58:27Z,1
4f2f638f5e4bdb50b21926f49a69f128,MARISCHAL COLLEGE ABERDEEN (2),57.149762,-2.095643,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T13:59:19Z,1
05b58079f17cf5978d55bd3508c1a3a2,MARISCHAL COLLEGE ABERDEEN (3),57.149763,-2.095644,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T13:57:35Z,2
8a06615d4abacff23bb8cde6c87e911c,POLMUIR ROAD ABERDEEN,57.132643,-2.102696,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:35:05Z,2
62fb6667581667bbcdc2d611c7702275,SCLATTIE PARK ABERDEEN,57.180102,-2.186746,ABERDEEN,IN SERVICE,PUBLIC CAR PARK,2015-06-02T13:14:05Z,2016-03-07T14:37:17Z,3
42510504a4504ee5bcbf5d3c9173104b,WEST NORTH STREET ABERDEEN,57.152825,-2.098314,ABERDEEN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:00:30Z,2
0d177795d4eb08f8ad8de5b2dab96138,ROBSON STREET CAR PARK,56.833729,-2.464344,LAURENCEKIRK,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-14T14:48:12Z,3
1d89489ef93142f71ad9a0cd7cba45d1,CLYDE MUIRSHIEL REGIONAL PARK (1),55.797225,-4.619703,GOUROCK,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T07:56:49Z,2
ba2f2350fe7c33073ef8b27d720ba36d,ACE WINCHES TURRIFF,57.493574,-2.442582,TURRIFF,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-11-18T13:57:51Z,2
772bb9fbaccf2ee52cd8e7073b88332f,AUCHRANNIE HOUSE HOTEL ISLE OF ARRAN (1),55.576202,-5.158045,ISLE OF ARRAN,IN SERVICE,HOTEL / ACCOMMODATION,2015-01-21T07:27:09Z,2016-03-07T13:54:01Z,1
d91782eeaa98bfeb4e950cd7dd135027,AUCHRANNIE HOUSE HOTEL ISLE OF ARRAN (2),55.576202,-5.158045,ISLE OF ARRAN,IN SERVICE,HOTEL / ACCOMMODATION,2015-01-21T07:27:09Z,2016-03-07T13:54:25Z,1
c8dcfa6b0c935b439b16541742baf0ac,AV DEPARTMENT HILLEND INDUSTRIAL ESTATE,56.04515,-3.34431,INVERKEITHING,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:29:54Z,2016-03-08T09:47:05Z,2
d5cac17b7405f42fb1475f4e269e7d29,BALBIRNIE HOUSE HOTEL GLENROTHES,56.209598,-3.146017,GLENROTHES,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T10:05:04Z,2
bbb23f8f56debb4828c777fbe15a80a8,BLACKADDER CARAVAN PARK (1),55.707892,-2.463899,DUNS,IN SERVICE,HOTEL / ACCOMMODATION,2015-01-21T07:27:09Z,2016-03-07T14:52:57Z,1
9e1671a7530228e2271dca641f06f673,BLACKADDER CARAVAN PARK (2),55.707892,-2.463899,DUNS,IN SERVICE,HOTEL / ACCOMMODATION,2015-01-21T07:27:09Z,2016-03-07T14:53:18Z,1
5153c4d7d687dde02b4d10606593fabf,BLYTH UTILITIES ALVA INDUSTRIAL ESTATE,56.150584,-3.788263,ALVA,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:37:31Z,2016-03-08T09:55:33Z,2
a78b7e6c40f7572725aa95458f6f4d55,BRAEHEAD SHOPPING CENTRE GLASGOW (1),55.87423,-4.363483,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:41:00Z,2
a419a8cf42e1c2b64981c3f2308bf6f2,BRAEHEAD SHOPPING CENTRE GLASGOW (2),55.87423,-4.363483,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:41:13Z,2
9b904a5e2939c6bf9f27e3dcc7e8a033,BRAEHEAD SHOPPING CENTRE GLASGOW (3),55.87423,-4.363483,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:40:41Z,3
a744becc64cc068c510c54463869d59b,KENNACRAIG FERRY TERMINAL,55.806714,-5.482817,TARBERT,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T07:47:28Z,3
14ebaf113e1ec6bfb0477bc06b0442b7,SHORE ROAD BRODICK  ARRAN,55.576989,-5.144091,ISLE OF ARRAN,IN SERVICE,PUBLIC CAR PARK,2015-01-21T07:27:09Z,2019-08-10T13:34:12Z,3
916f67f73461c2f8152c31d57b280a2e,PORT ELLEN FERRY TERMINAL ISLAY,55.627781,-6.189654,ISLE OF ISLAY,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T07:44:01Z,3
5ef99fce2b042e7e9c1bbc88425e16b0,TARBERT FERRY TERMINAL ISLE OF HARRIS,57.897222,-6.798833,ISLE OF HARRIS,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T07:46:25Z,3
3a0826d5e5996730fa93b2c1484c0409,OBAN FERRY TERMINAL,56.412005,-5.476208,OBAN,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:52:17Z,3
7ed553e9c4594bb0079d012468db6585,CHANGEWORKS EDINBURGH,55.970317,-3.185805,EDINBURGH,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T08:57:40Z,2
fc566e160132031d44c8940a7050ad3d,GREENSIDE STREET CAR PARK ALLOA (1),56.11364,-3.791004,ALLOA,IN SERVICE,PUBLIC CAR PARK,2015-01-21T07:27:09Z,2016-03-07T14:02:02Z,2
acfdbd1ee349083612456d0ab624cac0,GREENSIDE STREET CAR PARK ALLOA (2),56.11365,-3.791005,ALLOA,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:02:33Z,2
906eddf5780c593eb85198d063790f7c,KILNCRAIGS CAR PARK ALLOA (1),56.112583,-3.789588,ALLOA,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:02:51Z,2
3fe67c056f9a2da2b87bd0a0177efb9a,KILNCRAIGS CAR PARK ALLOA (2),56.112584,-3.789589,ALLOA,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:03:10Z,2
7308274b80c4b847eeb5cc471ab9c47d,KILNCRAIGS CAR PARK ALLOA (3),56.112585,-3.78959,ALLOA,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-07T14:03:29Z,2
0d884ce69fdbffb9e485464226f5e3e4,CLYDE MARINE TRAINING HILLINGTON,55.858646,-4.364595,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T09:05:32Z,2
e5f878155d6960493d788003691a609a,DEANSIDE LTD BELSIZE ROAD,56.470373,-2.910503,DUNDEE,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:11:39Z,2016-03-08T08:22:30Z,2
3b112928019736a4b15caabd794ad7f4,DEANSIDE LTD DUNDEE TECHNOLOGY PARK,56.468893,-3.058722,DUNDEE,IN SERVICE,OTHER,2015-01-21T07:27:09Z,2016-03-08T08:24:33Z,2
bb252068269d7b3595f466714ba50d9b,DINGWALL & HIGHLAND MARTS LTD,57.584926,-4.433182,DINGWALL,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:43:50Z,2016-03-08T09:04:42Z,2
f55bc04205c753e3c3f933b3969e4eb8,DOG DAY CARE CENTRE GOREBRIDGE,55.840714,-3.03456,GOREBRIDGE,IN SERVICE,OTHER,2015-05-29T13:27:14Z,2016-03-14T12:54:21Z,2
372f4172cb0662b8bc47b481cdb7bd8c,BROOMS ROAD CAR PARK DUMFRIES,55.068243,-3.601498,DUMFRIES,IN SERVICE,OTHER,2015-01-21T07:27:10Z,2016-03-08T10:08:22Z,3
58daf01bf616370befe2ad36e8391dfa,ENGLISH STREET DUMFRIES (1),55.06969,-3.6068,DUMFRIES,IN SERVICE,OTHER,2015-01-21T07:27:10Z,2016-03-07T15:06:09Z,2
c1d3961484b0134bffe595873492c3c8,ENGLISH STREET DUMFRIES (2),55.06969,-3.6068,DUMFRIES,IN SERVICE,OTHER,2015-01-21T07:27:10Z,2016-03-07T15:06:26Z,2
8316768bb07f4a490dd9bbcb4894a788,HEALTH BOARD BANKHEAD ROAD,55.05184,-3.58918,DUMFRIES,IN SERVICE,OTHER,2015-01-21T07:27:10Z,2016-03-07T15:05:31Z,2
e0518d7686e5db09f68b27f9d1b34bf6,MIDPARK DUMFRIES,55.05599,-3.59871,DUMFRIES,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:11:19Z,2016-03-08T12:32:26Z,2
f0d80bf515d4c170047610d805b8abe2,GELLATLY STREET CAR PARK DUNDEE,56.462,-2.9665,DUNDEE,IN SERVICE,PUBLIC CAR PARK,2015-06-01T10:21:17Z,2016-03-07T14:05:25Z,2
c98789858b7d883a497732cc580f7127,GREENMARKET CAR PARK (1),56.456823,-2.97389,DUNDEE,IN SERVICE,OTHER,2015-01-21T07:27:10Z,2016-03-07T14:32:14Z,2
b8ccd2823fdb0a5597b93876b2a03e05,GREENMARKET CAR PARK (2),56.456824,-2.9739,DUNDEE,IN SERVICE,PUBLIC CAR PARK,2015-06-01T12:34:12Z,2016-03-07T14:40:23Z,3
29ac064fb5188ace5235ea15f52d8377,HOUSING OFFICE WEST DUNDEE,56.473072,-3.011416,DUNDEE,IN SERVICE,OTHER,2015-01-21T07:27:12Z,2016-03-07T14:11:19Z,2
0a06eb93b7d29e8d9b1891eec932ba2a,JACK MARTIN WAY DUNDEE,56.494875,-2.946799,DUNDEE,IN SERVICE,OTHER,2015-01-21T07:27:12Z,2016-03-07T14:10:59Z,2
bb4fc2a9bda75b997bc83fe171e022d7,DUNDEE UNIVERSITY HEATHFIELD CAR PARK (2),56.4575,-2.9785,DUNDEE,OUT OF SERVICE,EDUCATIONAL ESTABLISHMENT,2015-01-21T07:27:12Z,2016-03-07T14:09:13Z,2
57f2b3cf26b3d12b9ecd389b401a1300,DUNDEE UNIVERSITY BOTANIC GARDENS,56.456491,-3.025192,DUNDEE,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-01-21T07:27:12Z,2016-03-08T09:15:22Z,2
97a2e124175b25dae1b26701340708c7,DUNDEE UNIVERSITY HEATHFIELD CAR PARK (1),56.459786,-2.98359,DUNDEE,IN SERVICE,EDUCATIONAL ESTABLISHMENT,2015-07-15T12:24:02Z,2016-03-08T09:16:30Z,3
8e5b478921e08e89d44d9ead06957f74,EAE LOANHEAD (1),55.883062,-3.150067,LOANHEAD,IN SERVICE,OTHER,2015-01-21T07:27:12Z,2016-03-07T14:26:49Z,1
8f5a755fd4021bc069e99f90cc5b59ce,EAE LOANHEAD (2),55.883062,-3.150067,LOANHEAD,IN SERVICE,OTHER,2015-01-21T07:27:12Z,2016-03-07T14:27:36Z,1
af06b089f1db1cf56edd535ac13a06db,EAST AYRSHIRE COUNCIL CENTRE DALMELLINGTON,55.323543,-4.400388,AYR,IN SERVICE,WORKPLACE CAR PARK,2015-06-03T12:23:53Z,2016-03-08T07:40:58Z,3
6dd1edf3efab24c000f8f9fa6df8aead,EAST AYRSHIRE COUNCIL HQ KILMARNOCK,55.60598,-4.478175,KILMARNOCK,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:20:22Z,2016-03-08T07:41:22Z,2
1a91a2ca66852088683be2a0e8c2ebf8,EAST AYRSHIRE COUNCIL OFFICES CUMNOCK,55.452258,-4.262133,CUMNOCK,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:22:49Z,2016-03-08T07:57:24Z,2
9fab7f5ebffc68eb39f8ff3b35df776a,MULTI-STOREY CAR PARK KILMARNOCK,55.61129,-4.495136,KILMARNOCK,IN SERVICE,OTHER,2015-06-01T09:48:37Z,2016-03-08T07:51:38Z,2
f0506f659d461919fbbae5deec117fab,EAST COAST VINERS DRUMLITHIE,56.922672,-2.338725,STONEHAVEN,IN SERVICE,OTHER,2015-05-29T13:22:25Z,2016-03-08T13:01:34Z,2
c93c435a345ddf88a48b497873204c10,BLEACHINGFIELD COMMUNITY CENTRE DUNBAR (2),56.000852,-2.520147,DUNBAR,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:13:27Z,1
b533868508ec8c95aeabdc36ecc28e79,EAST LOTHIAN COUNCIL HADDINGTON (1),55.954882,-2.780977,HADDINGTON,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T13:51:57Z,1
a04a8189d06ea8e960dd603e7a5bbc1f,EAST LOTHIAN COUNCIL HADDINGTON (2),55.954883,-2.780978,HADDINGTON,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T14:37:32Z,2016-03-14T14:50:18Z,1
0443e13d26cef6b4b389eeeec9ab25c0,EAST LOTHIAN COUNCIL HADDINGTON (3),55.954884,-2.780979,HADDINGTON,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:01:56Z,1
19cacac03be9d95a84926ae4826e4151,EAST LOTHIAN COUNCIL HADDINGTON (4),55.954885,-2.78098,HADDINGTON,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:02:51Z,1
3045414eed5eac1cb27ecd67099ba0ff,EAST LOTHIAN COUNCIL HADDINGTON (5),55.954886,-2.780981,HADDINGTON,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T14:09:31Z,1
7de938e934f13201785d12b0ebcd4b96,EAST LOTHIAN COUNCIL MACMERRY (1),55.945681,-2.894699,TRANENT,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T14:09:49Z,2
6f3932db23f6939e222eb57977011da8,EAST LOTHIAN COUNCIL MACMERRY (2),55.945682,-2.8947,TRANENT,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:03:09Z,1
a5792a5f116497b765f2864d7a2c72fc,EAST LOTHIAN COUNCIL MACMERRY (3),55.945683,-2.894701,TRANENT,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:15:34Z,2016-03-14T14:49:01Z,1
a914cde9ecbca8e05dff0e3c664f6aeb,MUSSELBURGH SPORTS CENTRE (1),55.939054,-3.047993,MUSSELBURGH,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:04:12Z,1
96bc8d56d2c46ae760d228e70af6f606,MUSSELBURGH SPORTS CENTRE (2),55.939055,-3.047994,MUSSELBURGH,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:05:01Z,1
622f60fa5d55941522e129d75d71968a,NORTH BERWICK SPORTS CENTRE (1),56.053226,-2.719944,NORTH BERWICK,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:05:54Z,1
5e2e5f9c8346f7c13a6daa6ff65c63a8,NORTH BERWICK SPORTS CENTRE (2),56.053227,-2.719945,NORTH BERWICK,IN SERVICE,OTHER,2015-01-21T07:27:14Z,2016-03-07T12:06:31Z,1
e59ad1ce9a15f8e110d1c7ccc7908cb2,EAST PORT GARAGE NEWBURGH,56.350658,-3.226256,CUPAR,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:34:53Z,2016-03-08T09:48:04Z,2
cb4d02509b87b9e10a46d16e621066ee,EDINBURGH COMPUTER SERVICES (1),55.935686,-3.225976,EDINBURGH,IN SERVICE,OTHER,2015-05-29T13:15:25Z,2016-03-08T09:35:59Z,1
325c9a930b8f55810967358ad8304833,EDINBURGH COMPUTER SERVICES (2),55.935687,-3.225977,EDINBURGH,IN SERVICE,OTHER,2015-05-29T13:14:31Z,2016-03-08T09:35:44Z,1
d756d1245e002ce18ae7321671617dc1,EDMUNDSON ELECTRICAL LTD GLASGOW,55.852535,-4.275713,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:16Z,2016-03-08T09:17:47Z,2
16f1ac6b8313bfc79b4faa923403b978,ELVINGSTON SCIENCE CENTRE TRANENT (1),55.960828,-2.864355,TRANENT,IN SERVICE,OTHER,2015-01-21T07:27:16Z,2016-03-07T14:28:45Z,1
b09fb8bf40557643eb5d1d7982b75f02,ELVINGSTON SCIENCE CENTRE TRANENT (2),55.960828,-2.864355,TRANENT,IN SERVICE,OTHER,2015-01-21T07:27:18Z,2016-03-07T14:29:32Z,1
c757db153bb444294ae503de6a9f192d,EVERWARM WHITEHILL INDUSTRIAL ESTATE,55.88048,-3.62597,BATHGATE,IN SERVICE,WORKPLACE CAR PARK,2015-06-01T10:32:54Z,2016-03-08T09:57:21Z,2
263a49ecce3f2840f74b6aa66f98ded4,FETLAR INTERPRETIVE CENTRE,60.603243,-0.89499,SHETLAND,IN SERVICE,OTHER,2015-01-21T07:27:18Z,2016-03-08T09:42:29Z,2
ca243c6d812d7fbeb3070abe039418aa,ABERDOUR RAILWAY STATION CAR PARK FIFE,56.054618,-3.299662,KELTY,IN SERVICE,OTHER,2015-01-21T07:27:18Z,2016-03-21T14:57:39Z,2
5197f3cc7e23b3fda886cc55829347e1,ARGYLE STREET CAR PARK ST ANDREWS,56.341428,-2.807173,ST ANDREWS,IN SERVICE,PUBLIC CAR PARK,2015-06-02T09:29:40Z,2016-03-08T10:21:58Z,2
67559abce761a57a4e0782a9f60e4adc,BONNYGATE CAR PARK CUPAR,56.3185,-3.014389,CUPAR,IN SERVICE,PUBLIC CAR PARK,2015-06-02T09:14:02Z,2016-03-08T10:18:43Z,2
a8ea107e3e368872d760b90dbf78d160,COWDENBEATH LEISURE CENTRE,56.111498,-3.345593,COWDENBEATH,IN SERVICE,LEISURE CENTRE,2015-01-21T07:27:18Z,2016-11-02T13:37:15Z,2
0c52fe90a6eedf614da3c5515a78175e,DALGETY BAY RAIL HALT CAR PARK,56.041983,-3.367074,INVERKEITHING,IN SERVICE,OTHER,2015-01-21T07:27:18Z,2016-03-21T15:00:19Z,2
ec52562475e83acfa736870b25c8cd63,DUNFERMLINE QUEEN MARGARET RAIL HALT CAR PARK,56.080397,-3.421911,DUNFERMLINE,IN SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-07T15:10:59Z,2
736b082652155bc16cc2571e73cbbd0a,EAST BASIN CAR PARK ANSTRUTHER,56.221572,-2.696623,ANSTRUTHER,IN SERVICE,PUBLIC CAR PARK,2015-06-02T09:26:08Z,2016-03-08T10:24:58Z,2
d25f0531c49e871645afb5876c70a211,FERRYTOLL PARK & RIDE INVERKEITHING,56.023078,-3.406181,INVERKEITHING,OUT OF SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-07T11:54:15Z,2
bcb95e930484ab52750154f909c72eec,FLUTHERS CAR PARK CUPAR,56.32061,-3.008867,CUPAR,OUT OF SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-07T15:15:47Z,2
c4fd32adecf452e700499511c0231f86,INVERKEITHING RAILWAY STATION CAR PARK,56.034972,-3.39571,INVERKEITHING,IN SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-07T11:53:15Z,2
7402281d0ac9a8b55a599a5f69179d4a,KIRKCALDY RAILWAY STATION CAR PARK,56.113011,-3.167813,KIRKCALDY,IN SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-07T15:09:51Z,2
0fe9778ec4c6d663ddce3f7915464942,LEUCHARS RAILWAY STATION CAR PARK,56.376222,-2.891857,ST ANDREWS,IN SERVICE,PUBLIC CAR PARK,2015-06-02T09:10:00Z,2016-03-08T10:21:37Z,2
b12f1780795f43af80262410e6a10225,MARKINCH RAIL STATION,56.2011,-3.131192,GLENROTHES,IN SERVICE,OTHER,2015-01-21T07:27:19Z,2016-03-08T12:34:52Z,2
f20848a781e3554b876afadc3dc3281a,ROSYTH RAIL HALT CAR PARK,56.04502,-3.425907,INVERKEITHING,IN SERVICE,OTHER,2015-01-21T07:27:20Z,2016-03-07T15:12:02Z,2
b2bda5107e30f358ff7e47bd0fe6c828,SOUTH STREET CAR PARK LEVEN,56.194028,-2.996805,LEVEN,IN SERVICE,OTHER,2015-01-21T07:27:20Z,2016-03-07T15:12:30Z,2
1966b88616e615604bb5634a36c05c14,THISTLE STREET CAR PARK KIRKCALDY,56.110931,-3.159613,KIRKCALDY,IN SERVICE,OTHER,2015-01-21T07:27:20Z,2016-03-07T15:10:07Z,2
34e23662528a8f9f69939e1224145be1,VIEWFIELD TERRACE CAR PARK DUNFERMLINE,56.071379,-3.454917,DUNFERMLINE,IN SERVICE,OTHER,2015-01-21T07:27:20Z,2016-03-08T12:37:22Z,2
51d8e2e6e603b2106f12023aee83d483,FINTRY SPORTS CLUB GLASGOW,56.05496,-4.2256,BALFRON,IN SERVICE,OTHER,2015-01-21T07:27:22Z,2016-03-08T12:36:17Z,2
859e58d308c9a33328a1ca6dd69950a2,FREESCALE SEMICONDUCTOR GLASGOW,55.74823,-4.168689,EAST KILBRIDE,IN SERVICE,OTHER,2015-01-21T07:27:22Z,2016-03-08T10:03:06Z,2
ac8120f50c6ca29c78fbd84cde5ab7d5,BOTHWELL STREET GLASGOW (1),55.861066,-4.259583,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:22Z,2016-03-08T08:03:32Z,2
51bca72b809283483d8eb6523632d7c1,BOTHWELL STREET GLASGOW (2),55.861033,-4.259411,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:22Z,2016-03-08T08:04:03Z,2
b7c22304567ef1eb4c6dea62009544df,HYDRO ARENA GLASGOW,55.859715,-4.282673,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:22Z,2016-03-08T08:12:03Z,3
055ab258eb28834f95103bae5b675761,POLLOK LEISURE CENTRE GLASGOW,55.823208,-4.342856,GLASGOW,IN SERVICE,LEISURE CENTRE,2015-09-09T12:37:12Z,2016-03-08T08:10:27Z,2
ae3de1a9d0852745a3596df17507f718,RIVERSIDE MUSEUM GLASGOW,55.865955,-4.303914,GLASGOW,IN SERVICE,OTHER,2015-01-21T07:27:23Z,2016-03-08T08:11:24Z,3
